oai:ecommons.cornell.edu:1813/29719,An appeal for establishing a missionary college in China,,In volume lettered: Pamphlets relating to China volume 1.,,Pamphlets
oai:ecommons.cornell.edu:1813/29853,Missionaries in the witness box,Personal testimonies from the foreign field.,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 81.,,Pamphlets
oai:ecommons.cornell.edu:1813/29854,"Memorial service for the late Right Reverend James Addison Ingle, at All Saints' Church, January 31st, 1904",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 81.,,Pamphlets
oai:ecommons.cornell.edu:1813/29855,"A brief description of the Christian religion, and the various denominations into which the Christian world is divided",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 82.,,Pamphlets
oai:ecommons.cornell.edu:1813/29856,Motives in foreign missions,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 82.,,Pamphlets
oai:ecommons.cornell.edu:1813/29857,On soul-winners and soul-winning,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 82.,,Pamphlets
oai:ecommons.cornell.edu:1813/29858,"The ascent of woman, or the struggle for the life of others",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 82.,,Pamphlets
oai:ecommons.cornell.edu:1813/29859,Jubilee papers of the Central China Presbyterian Mission. 1844-1894,"Comprising historical sketches of the mission stations at Ningpo, Shanghai, Hangchow, Soochow and Nanking, with a sketch of the Presbyterian Mission Press.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 83.,,Pamphlets
oai:ecommons.cornell.edu:1813/29860,"A Mission Press sexagenary, 1844 to 1904","Giving a brief sketch of sixty years of the American Presbyterian Mission Press, Shanghai, China.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 83.,,Pamphlets
oai:ecommons.cornell.edu:1813/29861,"In memory of Reverend William Muirhead, D. D.","A sermon delivered in Union Church, Shanghai.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 83.,,Pamphlets
oai:ecommons.cornell.edu:1813/29862,A missionary hospital in China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 83.,,Pamphlets
oai:ecommons.cornell.edu:1813/29863,The awakening of China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 85.,,Pamphlets
oai:ecommons.cornell.edu:1813/29864,The status of women in China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 86.,,Pamphlets
oai:ecommons.cornell.edu:1813/29865,Do not say; or the church's excuses for neglecting the heathen,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 86.,,Pamphlets
oai:ecommons.cornell.edu:1813/29866,Is there anything in it?,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 86.,,Pamphlets
oai:ecommons.cornell.edu:1813/29867,A descriptive catalogue of books and tracts,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 86.,,Pamphlets
oai:ecommons.cornell.edu:1813/29868,Opening service of the Kuling Church and the present aspect of the missionary work in China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 87.,,Pamphlets
oai:ecommons.cornell.edu:1813/29869,Chinese martyrs,,"A paper read before the Shanghai Missionary Association on December 1st, 1903. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 88.",,Pamphlets
oai:ecommons.cornell.edu:1813/29870,Shanghai Band of Hope. Report of the first year's work,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 88.,,Pamphlets
oai:ecommons.cornell.edu:1813/29871,Important doctrines of the Bible,"A Union Catechism for all Evangelical Christians. In one hundred questions and answers with numerous scripture quotations for schools, inquirer classes and private Bible study.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 88.,,Pamphlets
oai:ecommons.cornell.edu:1813/29872,Report of the Presbyterian Committee on Union. Third meeting,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 88.,,Pamphlets
oai:ecommons.cornell.edu:1813/29873,"The works of Rev. Ernst Faber, Dr. Theol",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29874,Are missionaries in any way responsible for the present disturbances in China?,"Read before the Shanghai Missionary Association in Union Church Hall, November 6th 1900.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29875,English and Evangelism,Read before the Soochow Missionary Association.,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29876,The universality of Christianity,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29877,Of more value than a thousand missionaries,"A paper read before the Shanghai Missionary Association, November 4th, 1902.","From 'The Chinese Recorder', January, 1903.  In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.",,Pamphlets
oai:ecommons.cornell.edu:1813/29878,How a few men may make a million converts,"Delivered at a Conference of Missionaries, Shanghai, February 22nd, 1901.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29879,The hand of God in the siege of Peking,"An address delivered at a union thanksgiving service, held in the British Legation, Peking, Sunday morning, August 19th, after the arrival of the relieving army.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29880,The school of tyrannus: or reaching the masses by preaching and colportage,"The annual sermon before the Chinese Tract Society, delivered in Union Church, Shanghai, January 24, 1897.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29881,A retrospect of sixty years,A paper read at a meeting of the Hangchow Missionary Association.,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 89.,,Pamphlets
oai:ecommons.cornell.edu:1813/29882,Heavenly Manna,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 90.,,Pamphlets
oai:ecommons.cornell.edu:1813/29883,Missionary enterprises in many lands,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 90.,,Pamphlets
oai:ecommons.cornell.edu:1813/29884,One of the king's jewels,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 90.,,Pamphlets
oai:ecommons.cornell.edu:1813/29885,"Photograph of the venerable Jean Theophane Venard, 1861",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29886,Encouragement to prayer. Passages from the New Testament collected by P. Kranz of the Shanghai Missionary Association,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29887,"China: questions and answers for Sunday schools, mission circles and bands",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29888,The life story of Yao Ch'ong-Seng,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29889,Do you know: a few questions about China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29890,Is it nothing to you?,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29891,The one-wine theory and Bible interpretation,,"Reprinted from the Shanghai Temperance Union, March, 1890. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.",,Pamphlets
oai:ecommons.cornell.edu:1813/29892,Intercession,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29893,Intercessory foreign missionaries,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29894,Uncommon Christians,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29895,Three cries from Chinese lips,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29896,Dwelling deep,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 91.,,Pamphlets
oai:ecommons.cornell.edu:1813/29897,Shanghai Baptist College: photos and facts,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 92.,,Pamphlets
oai:ecommons.cornell.edu:1813/29898,The gospel according to Saint Matthew,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 93.,,Pamphlets
oai:ecommons.cornell.edu:1813/29899,The force of missions in a new China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 93.,,Pamphlets
oai:ecommons.cornell.edu:1813/29900,The gospel primer,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 93.,,Pamphlets
oai:ecommons.cornell.edu:1813/29901,What doest thou here? A question for Christian young men,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 93.,,Pamphlets
oai:ecommons.cornell.edu:1813/29902,"The catechumen, a translation from Voltaire, supposed to have been written by a native of China",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 93.,,Pamphlets
oai:ecommons.cornell.edu:1813/29903,"An impartial and succinct history of the rise, declension, and revival of the Church of Christ; from the birth of our saviour to the present time",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 95.,,Pamphlets
oai:ecommons.cornell.edu:1813/29904,Go and do likewise,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 97.,,Pamphlets
oai:ecommons.cornell.edu:1813/29905,General report of the deputation sent by the American Board to China in 1907,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 97.,,Pamphlets
oai:ecommons.cornell.edu:1813/29906,Times of blessing in Manchuria,"Letters from Moukden to the Church at Home, February 17 - April 30, 1908.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 98.,,Pamphlets
oai:ecommons.cornell.edu:1813/29907,Which house? A missionary study,,From the East London Institute for Home and Foreign Missions. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 99.,,Pamphlets
oai:ecommons.cornell.edu:1813/29908,Changes in China,,From 'St Mark's Parish Magazine'. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 99.,,Pamphlets
oai:ecommons.cornell.edu:1813/29909,The Chinese year,,"From the 'Christian Herald Almanac', 1913. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 99.",,Pamphlets
oai:ecommons.cornell.edu:1813/29910,China's chapter in Christian evidence,,From 'The Methodist Review'. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 99.,,Pamphlets
oai:ecommons.cornell.edu:1813/29911,An American missionary statesman. The life and work of Dr Divie Bethune McCartee,,"Reprinted from the 'Missionary Review of the World', April, 1906. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 99.",,Pamphlets
oai:ecommons.cornell.edu:1813/29912,A Lan: a story for boys and girls,A bulletin of the Wesleyan Methodist Missionary Society.,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 100.,,Pamphlets
oai:ecommons.cornell.edu:1813/29913,"Korea, country and people",,Reprinted from the North China Daily News. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 100.,,Pamphlets
oai:ecommons.cornell.edu:1813/29914,"The Lord's prayer, in Chinese, with literal translation, and the pronunciation of each character",,Reprinted from the North China Daily News. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 100.,,Pamphlets
oai:ecommons.cornell.edu:1813/29915,Fruits of toil in the London Missionary Society,,Reprinted from the North China Daily News. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 100.,,Pamphlets
oai:ecommons.cornell.edu:1813/29916,Can a Chinaman become a Christian?,,From 'The Californian'. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 101.,,Pamphlets
oai:ecommons.cornell.edu:1813/29917,Shall the missionary go?,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 101.,,Pamphlets
oai:ecommons.cornell.edu:1813/29918,"A pioneer missionary in China, by Rev. Josiah Cox",,From the Bulletin of the W.M.M.S. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 101.,,Pamphlets
oai:ecommons.cornell.edu:1813/29919,The Christian portrait gallery,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 102.,,Pamphlets
oai:ecommons.cornell.edu:1813/29920,Numerical index to Mr. F.W. Baller's vocabulary of the New Testament,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 102.,,Pamphlets
oai:ecommons.cornell.edu:1813/29921,The new heresy: proselytism substituted for righteousness,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 103.,,Pamphlets
oai:ecommons.cornell.edu:1813/29922,A message to the churches,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 104.,,Pamphlets
oai:ecommons.cornell.edu:1813/29923,The S.P.G. in North China,,From the Society for the Propagation of the Gospel. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 104.,,Pamphlets
oai:ecommons.cornell.edu:1813/29924,"The American Theological Review (v.2, 1860)",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 106.,,Pamphlets
oai:ecommons.cornell.edu:1813/29925,The eighty-ninth annual report of the Religious Tract Society,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 106.,,Pamphlets
oai:ecommons.cornell.edu:1813/29926,"Missionary sketches, No. II to LXXIX",,Dated 1818-1838. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 106.,,Pamphlets
oai:ecommons.cornell.edu:1813/29927,Echigo. Darkest Japan; the way out,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 108.,,Pamphlets
oai:ecommons.cornell.edu:1813/29928,"Bulletin of Shanghai Baptist College and Seminary, May, 1918",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 109.,,Pamphlets
oai:ecommons.cornell.edu:1813/29929,Collegiate and theological education at the West,"A discourse delivered before the Society for the Promotion of Collegiate and Theological Education at the West, at its annual meeting at Springfield, Mass., Oct. 28, 1846.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 109.,,Pamphlets
oai:ecommons.cornell.edu:1813/29930,The Hall of United Benevolence,"Regulations of the Hall of United Benevolence for the relief of widows, the support of aged, providing of coffins, burial grounds, & c.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29931,Memoir of the Late Rev. Dr. Medhurst,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29932,The parting charge. A sermon preached in commemoration of the death of the Rev. W. H. Medhurst,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29933,British and Foreign Bible Society. China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29934,The Missionary Magazine and Chronicle,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29935,The Missionary Magazine and Chronicle,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29936,The Religious Tract Society Reporter,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29937,Urgent claims for new &  extended missions in China,"Report of proceedings at a special public meeting, held at The Mansion House, on Tuesday, 15th of March, 1859, under the presidency of the Right Hon. the Lord Mayor.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29938,Missionary Magazine. China,,Dated 1860-1862. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29939,The Missionary Magazine and Chronicle,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29940,The Missionary Magazine and Chronicle,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29941,"Crescent Chapel Juvenile Missionary Society, in aid of the Medical Mission to China",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29942,"The second report of the London Missionary Society's Chinese hospital, at Peking",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29943,The Missionary Magazine and Chronicle,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29944,The Chronicle of the London Missionary Society,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29945,The Chronicle of the London Missionary Society,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29946,"The first report of the London Missionary Society's Chinese hospital, at Peking",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29947,Report of the China mission of the London Missionary Society,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29948,The historical position of modern missions,,From the 'New Englander'. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29949,Medical missions at home and abroad. The quarterly magazine of the Medical Missionary Association,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 111.,,Pamphlets
oai:ecommons.cornell.edu:1813/29950,"Handbook: American Baptist Missionary Union, Tremont Temple, Boston",,Dated 1904-1905. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 112.,,Pamphlets
oai:ecommons.cornell.edu:1813/29951,Part of a Chinese tract containing Christ's sermon on the mount,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 112.,,Pamphlets
oai:ecommons.cornell.edu:1813/29952,"Church of England Sunday school monthly magazine, 1857-1864",,Dated 1857-1864. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 112.,,Pamphlets
oai:ecommons.cornell.edu:1813/29953,"Annual Reports, 1820-1891, relating to China and the Chinese",,Dated 1820-1891. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 112.,,Pamphlets
oai:ecommons.cornell.edu:1813/29954,The Wesleyan Missionary notices relating principally to the foreign missions,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 112.,,Pamphlets
oai:ecommons.cornell.edu:1813/29955,Papers relative to the Wesleyan Missions and to the state of heathen countries,,Dated 1825-1840. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 112.,,Pamphlets
oai:ecommons.cornell.edu:1813/29956,Japan. Mission of the Protestant Episcopal Church,"Occasional Missionary Paper, No. 20, March 1859.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 112.,,Pamphlets
oai:ecommons.cornell.edu:1813/29957,The China Medical Missionary Journal,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 113.,,Pamphlets
oai:ecommons.cornell.edu:1813/29958,Presbyterian Mission Press bulletin,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 113.,,Pamphlets
oai:ecommons.cornell.edu:1813/29959,The Telescope,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 114.,,Pamphlets
oai:ecommons.cornell.edu:1813/29960,The Chinese problem: a possible solution,,Reprinted by permission from 'The News'. In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29961,Spiritual power for missionary work,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29962,"Caesar or Christ? A sermon preached in the Foreign Chapel, Amoy",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29963,An abridgement of sacred history,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29964,Address on female missionary work,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29965,Work for the blind in China,Showing how blind beggars may be transformed into useful Scripture readers.,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29966,A missionary tour in China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29967,"A sermon, preached in Trinity Church, Shanghai","A sermon preached on the death of the Rev. John Hobson, M.A., by the Right Rev. William J. Boone, D.D.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29968,Bread upon the waters. A missionary story,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29969,To the Protestant missionaries labouring at Hongkong and the five ports of China,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29970,On the Chinese version of the Scriptures,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29971,Strictures on the remarks contained in papers relating to the Shanghae revision of the Chinese Scriptures,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29972,Letter from the Bishop of Victoria on the Chinese version of the Holy Scriptures,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29973,"Letter from Rev. B. J. Bettelheim of Lewchew, giving an account of his labors there during the last three years",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29974,"Letter from B. J. Bettelheim, missionary in Lewchew",,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29975,Reply to the strictures on the remarks made on the translation of Genesis and Exodus in the revision of the Chinese Scriptures,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29976,Remarks on the best term for god in Chinese,"Addressed to the friends of the Protestant Missions to the Chinese, by Rev. L.B. Peet.",In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 123.,,Pamphlets
oai:ecommons.cornell.edu:1813/29977,"A visit to Yale-in-China, June 1920",An account of Changsha and of the conditions and needs of Ya-li prepared at the request of the board of trustees.,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 126.,,Pamphlets
oai:ecommons.cornell.edu:1813/29978,The tiger cap,,In a volume lettered: China and the Chinese: a collection of pamphlets relating thereto. Volume 93.,,Pamphlets
